feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Haloferacales.f__Halorubraceae.g__Halohasta.s__Halohasta_litchfieldiae	Group	SCD	7.76014769476171e-17	0.329936877475379	25	3	1	1
k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Haloferacales.f__Halorubraceae.g__Halohasta.s__Halohasta_litchfieldiae	Group	AD	6.08094194448812e-17	0.329936877475379	25	3	1	1
k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Natrialbales.f__Natrialbaceae.g__Natribaculum.s__Natribaculum_sp._CGA3	Group	MCI	4.20633509519383e-15	0.358715983309772	25	3	0.999999999999991	1
k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Natrialbales.f__Natrialbaceae.g__Natribaculum.s__Natribaculum_sp._CGA3	Group	SCD	1.7199501139797e-16	0.358715983309772	25	3	1	1
k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Natrialbales.f__Natrialbaceae.g__Natribaculum.s__Natribaculum_sp._CGA3	Group	AD	0	0.358715983309772	25	3	1	1
k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Natrialbales.f__Natrialbaceae.g__Natronococcus.s__Natronococcus_occultus	Group	SCD	9.12141291673217e-17	0.28809395716477	25	3	1	1
k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Natrialbales.f__Natrialbaceae.g__Natronococcus.s__Natronococcus_occultus	Group	AD	2.73642387501965e-16	0.28809395716477	25	3	0.999999999999999	1
k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Natrialbales.f__Natrialbaceae.g__Natronococcus.s__Natronococcus_occultus	Group	SCS	0	0.28809395716477	25	3	1	1
k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Natrialbales.f__Natrialbaceae.g__Natronorubrum.s__Natronorubrum_bangense	Group	MCI	6.93889390390723e-16	0.20060133915776	25	3	0.999999999999997	1
k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Natrialbales.f__Natrialbaceae.g__Natronorubrum.s__Natronorubrum_bangense	Group	SCD	0	0.20060133915776	25	3	1	1
k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Natrialbales.f__Natrialbaceae.g__Natronorubrum.s__Natronorubrum_bangense	Group	SCS	1.24729860878031e-31	0.20060133915776	25	3	1	1
k__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales.f__Methanobacteriaceae.g__Methanobacterium.s__Methanobacterium_congolense	Group	MCI	-0.200000000000002	0.604667685308875	25	4	0.744265756477564	1
k__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales.f__Methanobacteriaceae.g__Methanobacterium.s__Methanobacterium_congolense	Group	AD	-0.2	0.604667685308875	25	4	0.744265756477567	1
k__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales.f__Methanobacteriaceae.g__Methanobacterium.s__Methanobacterium_congolense	Group	SCS	-0.2	0.604667685308875	25	4	0.744265756477567	1
k__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales.f__Methanobacteriaceae.g__Methanobrevibacter.s__Methanobrevibacter_millerae	Group	SCD	-1.43329176164975e-16	0.217190844710038	25	8	1	1
k__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales.f__Methanobacteriaceae.g__Methanobrevibacter.s__Methanobrevibacter_millerae	Group	SCS	-5.26625020286505e-17	0.217190844710038	25	8	1	1
k__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales.f__Methanobacteriaceae.g__Methanobrevibacter.s__Methanobrevibacter_olleyae	Group	SCD	8.396028751368e-18	0.354489597321787	25	4	1	1
k__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales.f__Methanobacteriaceae.g__Methanobrevibacter.s__Methanobrevibacter_olleyae	Group	AD	-6.08094194448812e-17	0.354489597321788	25	4	1	1
k__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales.f__Methanobacteriaceae.g__Methanobrevibacter.s__Methanobrevibacter_ruminantium	Group	SCD	-7.31081716881187e-16	0.236079676142757	25	4	0.999999999999998	1
k__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales.f__Methanobacteriaceae.g__Methanobrevibacter.s__Methanobrevibacter_ruminantium	Group	AD	-2.97753363235023e-16	0.236079676142757	25	4	0.999999999999999	1
k__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales.f__Methanobacteriaceae.g__Methanobrevibacter.s__Methanobrevibacter_ruminantium	Group	SCS	-1.75541673428835e-16	0.236079676142757	25	4	0.999999999999999	1
k__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales.f__Methanobacteriaceae.g__Methanobrevibacter.s__Methanobrevibacter_sp._YE315	Group	MCI	-2.27595720048157e-15	0.133788791667779	25	5	0.999999999999987	1
k__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales.f__Methanobacteriaceae.g__Methanobrevibacter.s__Methanobrevibacter_sp._YE315	Group	SCD	0	0.133788791667779	25	5	1	1
k__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales.f__Methanobacteriaceae.g__Methanobrevibacter.s__Methanobrevibacter_sp._YE315	Group	SCS	4.98919443512122e-31	0.133788791667779	25	5	1	1
k__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales.f__Methanobacteriaceae.g__Methanosphaera.s__Methanosphaera_stadtmanae	Group	SCS	0.0860156278542382	0.656019240738578	25	14	0.896992291620694	1
k__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales.f__Methanobacteriaceae.g__Methanothermobacter.s__Methanothermobacter_thermautotrophicus	Group	SCD	-9.09842473852884e-17	0.0875149776548309	25	5	0.999999999999999	1
k__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales.f__Methanobacteriaceae.g__Methanothermobacter.s__Methanothermobacter_thermautotrophicus	Group	AD	-5.79589779084024e-17	0.0875149776548309	25	5	1	1
k__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales.f__Methanobacteriaceae.g__Methanothermobacter.s__Methanothermobacter_thermautotrophicus	Group	SCS	0	0.0875149776548309	25	5	1	1
k__Archaea.p__Euryarchaeota.c__Methanococci.o__Methanococcales.f__Methanococcaceae.g__Methanococcus.s__Methanococcus_vannielii	Group	SCD	-2.53372581020338e-17	0.0310651526155572	25	5	0.999999999999999	1
k__Archaea.p__Euryarchaeota.c__Methanococci.o__Methanococcales.f__Methanococcaceae.g__Methanococcus.s__Methanococcus_vannielii	Group	AD	-7.60117743061015e-17	0.0310651526155572	25	5	0.999999999999998	1
k__Archaea.p__Euryarchaeota.c__Methanococci.o__Methanococcales.f__Methanococcaceae.g__Methanococcus.s__Methanococcus_vannielii	Group	SCS	0	0.0310651526155572	25	5	1	1
k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanocellales.f__Methanocellaceae.g__Methanocella.s__Methanocella_arvoryzae	Group	MCI	-6.93889390390723e-17	0.244393451345922	25	3	1	1
k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanocellales.f__Methanocellaceae.g__Methanocella.s__Methanocella_arvoryzae	Group	SCS	-3.89780815243845e-32	0.244393451345922	25	3	1	1
k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanocellales.f__Methanocellaceae.g__Methanocella.s__Methanocella_paludicola	Group	MCI	0.199999999999996	0.404495914097615	25	3	0.626380978632622	1
k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanocellales.f__Methanocellaceae.g__Methanocella.s__Methanocella_paludicola	Group	SCD	2.2932668186396e-16	0.404495914097615	25	3	1	1
k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanocellales.f__Methanocellaceae.g__Methanocella.s__Methanocella_paludicola	Group	SCS	4.21300016229204e-16	0.404495914097616	25	3	0.999999999999999	1
k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanomicrobiales.f__Methanomicrobiaceae.g__Methanoculleus.s__Methanoculleus_chikugoensis	Group	SCD	2.53074237324479e-16	0.367265479245382	25	4	0.999999999999999	1
k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanomicrobiales.f__Methanomicrobiaceae.g__Methanoculleus.s__Methanoculleus_chikugoensis	Group	AD	2.43237677779525e-16	0.367265479245382	25	4	1	1
k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanosarcinales.f__Methanosarcinaceae.g__Methanococcoides.s__Methanococcoides_methylutens	Group	AD	0.0537866196209603	0.415580583634714	25	15	0.89831395535877	1
k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanosarcinales.f__Methanosarcinaceae.g__Methanohalobium.s__Methanohalobium_evestigatum	Group	MCI	2.33205930100444e-15	0.193646796491212	25	3	0.99999999999999	1
k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanosarcinales.f__Methanosarcinaceae.g__Methanohalobium.s__Methanohalobium_evestigatum	Group	SCD	1.63598982646602e-16	0.193646796491212	25	3	0.999999999999999	1
k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanosarcinales.f__Methanosarcinaceae.g__Methanohalobium.s__Methanohalobium_evestigatum	Group	AD	6.08094194448812e-17	0.193646796491212	25	3	1	1
k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanosarcinales.f__Methanosarcinaceae.g__Methanosarcina.s__Methanosarcina_barkeri	Group	MCI	-0.200000000000002	0.513456528290755	25	4	0.70101049182366	1
k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanosarcinales.f__Methanosarcinaceae.g__Methanosarcina.s__Methanosarcina_barkeri	Group	SCD	-0.2	0.513456528290755	25	4	0.701010491823663	1
k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanosarcinales.f__Methanosarcinaceae.g__Methanosarcina.s__Methanosarcina_horonobensis	Group	MCI	-1.65227886062425e-15	0.425769344551756	25	3	0.999999999999997	1
k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanosarcinales.f__Methanosarcinaceae.g__Methanosarcina.s__Methanosarcina_horonobensis	Group	SCD	2.53074237324479e-16	0.425769344551756	25	3	1	1
k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanosarcinales.f__Methanosarcinaceae.g__Methanosarcina.s__Methanosarcina_horonobensis	Group	AD	2.43237677779525e-16	0.425769344551756	25	3	1	1
k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanosarcinales.f__Methanosarcinaceae.g__Methanosarcina.s__Methanosarcina_mazei	Group	MCI	4.44089209850063e-16	0.536751161819098	25	9	0.999999999999999	1
k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanosarcinales.f__Methanosarcinaceae.g__Methanosarcina.s__Methanosarcina_mazei	Group	AD	7.29713033338574e-16	0.536751161819098	25	9	0.999999999999999	1
k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanosarcinales.f__Methanosarcinaceae.g__Methanosarcina.s__Methanosarcina_siciliae	Group	MCI	0.135212187254908	0.740526107560945	25	3	0.856958367415279	1
k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanosarcinales.f__Methanosarcinaceae.g__Methanosarcina.s__Methanosarcina_siciliae	Group	SCD	-0.2	0.740526107560945	25	3	0.789867253377448	1
k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanosarcinales.f__Methanosarcinaceae.g__Methanosarcina.s__Methanosarcina_siciliae	Group	SCS	-0.2	0.740526107560946	25	3	0.789867253377448	1
k__Archaea.p__Euryarchaeota.c__Thermococci.o__Thermococcales.f__Thermococcaceae.g__Pyrococcus.s__Pyrococcus_yayanosii	Group	MCI	-4.60924607142913e-15	0.305025088491023	25	5	0.999999999999988	1
k__Archaea.p__Euryarchaeota.c__Thermococci.o__Thermococcales.f__Thermococcaceae.g__Pyrococcus.s__Pyrococcus_yayanosii	Group	SCD	-2.2932668186396e-16	0.305025088491023	25	5	0.999999999999999	1
k__Archaea.p__Euryarchaeota.c__Thermococci.o__Thermococcales.f__Thermococcaceae.g__Pyrococcus.s__Pyrococcus_yayanosii	Group	SCS	0	0.305025088491023	25	5	1	1
k__Archaea.p__Euryarchaeota.c__Thermococci.o__Thermococcales.f__Thermococcaceae.g__Thermococcus.s__Thermococcus_siculi	Group	MCI	1.4432899320127e-15	0.268379118838902	25	4	0.999999999999996	1
k__Archaea.p__Euryarchaeota.c__Thermococci.o__Thermococcales.f__Thermococcaceae.g__Thermococcus.s__Thermococcus_siculi	Group	AD	2.16038456261747e-31	0.268379118838902	25	4	1	1
k__Archaea.p__Euryarchaeota.c__Thermococci.o__Thermococcales.f__Thermococcaceae.g__Thermococcus.s__Thermococcus_siculi	Group	SCS	0	0.268379118838902	25	4	1	1
k__Archaea.p__Thaumarchaeota.c__Nitrososphaeria.o__Nitrososphaerales.f__Nitrososphaeraceae.g__Candidatus_Nitrosocosmicus.s__Candidatus_Nitrosocosmicus_hydrocola	Group	SCD	2.86658352329951e-17	0.249935110069188	25	6	1	1
k__Archaea.p__Thaumarchaeota.c__Nitrososphaeria.o__Nitrososphaerales.f__Nitrososphaeraceae.g__Candidatus_Nitrosocosmicus.s__Candidatus_Nitrosocosmicus_hydrocola	Group	SCS	3.5108334685767e-17	0.249935110069188	25	6	1	1
k__Archaea.p__Thaumarchaeota.g__Candidatus_Nitrosotenuis.s__Candidatus_Nitrosotenuis_cloacae	Group	SCD	0	0.530986457707574	25	6	1	1
k__Archaea.p__Thaumarchaeota.g__Candidatus_Nitrosotenuis.s__Candidatus_Nitrosotenuis_cloacae	Group	SCS	-8.77708367144175e-18	0.530986457707574	25	6	1	1
k__Archaea.p__Thaumarchaeota.o__Nitrosopumilales.f__Nitrosopumilaceae.g__Nitrosopumilus.s__Nitrosopumilus_zosterae	Group	MCI	1.46478930843745e-15	0.18286565346828	25	3	0.999999999999994	1
k__Archaea.p__Thaumarchaeota.o__Nitrosopumilales.f__Nitrosopumilaceae.g__Nitrosopumilus.s__Nitrosopumilus_zosterae	Group	SCD	8.59975056989852e-17	0.18286565346828	25	3	1	1
k__Archaea.p__Thaumarchaeota.o__Nitrosopumilales.f__Nitrosopumilaceae.g__Nitrosopumilus.s__Nitrosopumilus_zosterae	Group	AD	0	0.18286565346828	25	3	1	1
